source	target	direction	stimulation	inhibition	sources	references
P01185	P30559	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:10519430;Baccin2019:11337500;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:16158071;Baccin2019:7475979;Baccin2019:7774575;Baccin2019:7921229;Baccin2019:8955347;CellTalkDB:12446593;Guide2Pharma:10519430;Guide2Pharma:11337500;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:16158071;Guide2Pharma:7475979;Guide2Pharma:7774575;Guide2Pharma:8955347;HPRD:7921229;LRdb:10519430;LRdb:11337500;LRdb:12446593;LRdb:15084136;LRdb:16158071;LRdb:7475979;LRdb:7774575;LRdb:7921229;LRdb:8955347;connectomeDB2020:10519430;connectomeDB2020:11337500;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:16158071;connectomeDB2020:7475979;connectomeDB2020:7774575;connectomeDB2020:7921229;connectomeDB2020:8955347
P23510	P43489	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;GO-lig-rec_ICELLNET;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_ICELLNET;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG;Kirouac2010;Kirouac2010_ICELLNET;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Ramilowski2015_ICELLNET;SIGNOR;SIGNOR_ICELLNET;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;talklr	Baccin2019:12134113;CellTalkDB:12134113;DIP:16905106;DIP:8076595;HPMR:12134113;HPRD:12134113;ICELLNET:11239407;InnateDB:16905106;LRdb:12134113;Lit-BM-17:16905106;Lit-BM-17:8076595;SIGNOR:9488716;connectomeDB2020:12134113
P43489	P23510	1	0	0	Baccin2019;DIP;HPRD;InnateDB;Lit-BM-17;Ramilowski2015_Baccin2019;Wojtowicz2020;iTALK	DIP:16905106;DIP:8076595;HPRD:12134113;InnateDB:16905106;Lit-BM-17:16905106;Lit-BM-17:8076595
O43612	O43613	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10498827;Baccin2019:11162621;Baccin2019:11250867;Baccin2019:11266181;Baccin2019:11403934;Baccin2019:12208495;Baccin2019:12606634;Baccin2019:12702704;Baccin2019:14691055;Baccin2019:18599270;Baccin2019:21362456;Baccin2019:9491897;CellTalkDB:9491897;Guide2Pharma:10498827;Guide2Pharma:11162621;Guide2Pharma:11205421;Guide2Pharma:11266181;Guide2Pharma:11403934;Guide2Pharma:12208495;Guide2Pharma:12606634;Guide2Pharma:12702704;Guide2Pharma:14691055;Guide2Pharma:15271651;Guide2Pharma:17115071;Guide2Pharma:18488139;Guide2Pharma:20002100;Guide2Pharma:21362456;Guide2Pharma:21718304;Guide2Pharma:22550093;Guide2Pharma:26582739;Guide2Pharma:9491897;HPMR:9491897;HPRD:9491897;LRdb:10498827;LRdb:11162621;LRdb:11250867;LRdb:11266181;LRdb:11403934;LRdb:12208495;LRdb:12606634;LRdb:12702704;LRdb:14691055;LRdb:18599270;LRdb:21362456;LRdb:9491897;SIGNOR:9491897;connectomeDB2020:10498827;connectomeDB2020:11162621;connectomeDB2020:11250867;connectomeDB2020:11266181;connectomeDB2020:11403934;connectomeDB2020:12208495;connectomeDB2020:12606634;connectomeDB2020:12702704;connectomeDB2020:14691055;connectomeDB2020:18599270;connectomeDB2020:21362456;connectomeDB2020:9491897
O43612	O43614	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11162621;Baccin2019:12208495;Baccin2019:12702704;Baccin2019:18599270;Baccin2019:9491897;CellTalkDB:9491897;Guide2Pharma:10498827;Guide2Pharma:11162621;Guide2Pharma:12208495;Guide2Pharma:12606634;Guide2Pharma:12702704;Guide2Pharma:12890892;Guide2Pharma:18599270;Guide2Pharma:26582739;Guide2Pharma:27237973;Guide2Pharma:9491897;HPMR:9491897;HPRD:9491897;LRdb:11162621;LRdb:12208495;LRdb:12702704;LRdb:18599270;LRdb:9491897;SIGNOR:9491897;connectomeDB2020:11162621;connectomeDB2020:12208495;connectomeDB2020:12702704;connectomeDB2020:18599270;connectomeDB2020:9491897
P18509	P41586	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DIP;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10100920;Baccin2019:10583729;Baccin2019:11931347;Baccin2019:16930633;Baccin2019:8253796;Baccin2019:8703026;CellChatDB:21350482;CellTalkDB:10100920;DIP:17470806;Guide2Pharma:10583729;Guide2Pharma:11931347;Guide2Pharma:16930633;HPMR:10100920;HPRD:10583729;HPRD:8253796;LRdb:10100920;LRdb:10583729;LRdb:11931347;LRdb:16930633;LRdb:8253796;LRdb:8703026;SIGNOR:8703026;connectomeDB2020:10100920;connectomeDB2020:10583729;connectomeDB2020:11931347;connectomeDB2020:16930633;connectomeDB2020:8253796;connectomeDB2020:8703026
P01282	P41586	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;talklr	Baccin2019:10583729;Baccin2019:11931347;Baccin2019:16930633;CellTalkDB:10583729;Guide2Pharma:10583729;Guide2Pharma:11931347;Guide2Pharma:16930633;LRdb:10583729;LRdb:11931347;LRdb:16930633;connectomeDB2020:10583729;connectomeDB2020:11931347;connectomeDB2020:16930633
P58294	Q8TCW9	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11886876;Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:11886876;Guide2Pharma:12054613;Guide2Pharma:15772293;HPMR:11886876;HPMR:12054613;LRdb:11886876;LRdb:12054613;LRdb:15772293;SIGNOR:12054613;connectomeDB2020:11886876;connectomeDB2020:12054613;connectomeDB2020:15772293
Q9HC23	Q8TCW9	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:12054613;Guide2Pharma:12054613;Guide2Pharma:15772293;LRdb:12054613;LRdb:16;connectomeDB2020:12054613;connectomeDB2020:15772293
P58294	Q8NFJ6	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11886876;Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:12054613;Guide2Pharma:12054613;Guide2Pharma:15772293;HPMR:11886876;HPMR:12054613;LRdb:11886876;LRdb:12054613;LRdb:15772293;connectomeDB2020:11886876;connectomeDB2020:12054613;connectomeDB2020:15772293
Q9HC23	Q8NFJ6	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12024206;Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:15772293;Guide2Pharma:12054613;Guide2Pharma:15772293;LRdb:12024206;LRdb:12054613;LRdb:15772293;SIGNOR:12024206;connectomeDB2020:12024206;connectomeDB2020:12054613;connectomeDB2020:15772293
P84077	O14939	1	1	0	BioGRID;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	BioGRID:10801846;CellTalkDB:12519790;HPRD:10801846;HPRD:12519790;LRdb:11;LRdb:12519790;connectomeDB2020:10801846;connectomeDB2020:12519790
Q9NZQ7	Q15116	1	1	0	CellChatDB;CellPhoneDB;CellPhoneDB_ICELLNET;CellTalkDB;DIP;Guide2Pharma;HPRD;ICELLNET;InnateDB;InnateDB_ICELLNET;IntAct;KEGG;LRdb;Lit-BM-17;Reactome_ICELLNET;SIGNOR;Wang;Wojtowicz2020;connectomeDB2020;iTALK	CellChatDB:23954143;CellPhoneDB:23954143;DIP:26602187;HPRD:12719480;HPRD:12893276;ICELLNET:23954143;InnateDB:11015443;InnateDB:12893276;InnateDB:18841514;InnateDB:21422170;IntAct:20587542;IntAct:21982860;IntAct:23417675;LRdb:12889478;Lit-BM-17:21982860;SIGNOR:11015443;connectomeDB2020:23954143
P0DML2	P16471	1	1	0	CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:10966654;HPRD:10966654;LRdb:10966654;connectomeDB2020:10966654
P81277	P49683	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11030716;Guide2Pharma:11030716;Guide2Pharma:12606605;HPMR:11030716;HPRD:10475064;HPRD:11030716;HPRD:9607765;LRdb:10475064;LRdb:11030716;LRdb:12606605;LRdb:9607765;connectomeDB2020:10475064;connectomeDB2020:11030716;connectomeDB2020:12606605;connectomeDB2020:9607765
P01303	P49683	1	0	1	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15885496;CellTalkDB:15885496;Guide2Pharma:15885496;LRdb:15885496;connectomeDB2020:15885496
P12272	Q03431	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;KEGG;LRdb;Ramilowski2015;Reactome_LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:29577935;CellTalkDB:9108031;Guide2Pharma:8702701;HPMR:2558877;HPRD:9108031;IntAct:19674967;LRdb:2558877;LRdb:8702701;LRdb:9108031;connectomeDB2020:2558877;connectomeDB2020:8702701;connectomeDB2020:9108031
Q96A98	Q03431	1	0	1	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;talklr	Baccin2019:10854439;Baccin2019:11159842;CellTalkDB:11159842;Guide2Pharma:10854439;Guide2Pharma:11159842;LRdb:11;LRdb:11159842;connectomeDB2020:10854439;connectomeDB2020:11159842
P12272	P49190	1	1	0	CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:8702701;Guide2Pharma:8702701;LRdb:8702701;connectomeDB2020:8702701
P83859	Q96P65	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12714592;Baccin2019:16500002;Baccin2019:23396314;CellChatDB:25386115;CellTalkDB:12714592;Guide2Pharma:12714592;Guide2Pharma:14657341;Guide2Pharma:16500002;Guide2Pharma:23396314;LRdb:12714592;LRdb:16500002;LRdb:23396314;connectomeDB2020:12714592;connectomeDB2020:16500002;connectomeDB2020:23396314
O14788	Q9Y6Q6	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11581298;Baccin2019:9367155;CellTalkDB:11581298;HPMR:11581298;HPMR:15110169;HPRD:9367155;ICELLNET:11239407;IntAct:23333834;LRdb:11581298;LRdb:94;NetPath:14741739;NetPath:20483727;NetPath:9520411;SIGNOR:12897775;connectomeDB2020:11581298;connectomeDB2020:9367155
P04090	Q9HBX9	1	1	0	CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11809971;Guide2Pharma:12506116;Guide2Pharma:15649866;Guide2Pharma:18434306;HPMR:11809971;HPRD:12506116;HPRD:15649866;LRdb:11809971;LRdb:12506116;LRdb:15649866;SIGNOR:11809971;connectomeDB2020:11809971;connectomeDB2020:12506116;connectomeDB2020:15649866
P04808	Q9HBX9	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11809971;Guide2Pharma:16411781;HPRD:11809971;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781
Q8WXF3	Q9HBX9	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12506116;Baccin2019:14522968;Baccin2019:15649866;CellTalkDB:12506116;Guide2Pharma:12506116;Guide2Pharma:15649866;HPRD:12506116;HPRD:14522968;HPRD:15649866;LRdb:12506116;LRdb:14522968;LRdb:15649866;connectomeDB2020:12506116;connectomeDB2020:14522968;connectomeDB2020:15649866
P51460	Q8WXD0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12114498;Guide2Pharma:15649866;Guide2Pharma:18434306;HPMR:12114498;HPRD:12114498;HPRD:15649866;LRdb:12114498;LRdb:15649866;LRdb:20560146;connectomeDB2020:12114498;connectomeDB2020:15649866;connectomeDB2020:20560146
P04090	Q8WXD0	1	1	0	CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11809971;Guide2Pharma:15649866;Guide2Pharma:18434306;HPRD:12506116;HPRD:15649866;LRdb:11809971;LRdb:12506116;LRdb:15649866;SIGNOR:11809971;connectomeDB2020:11809971;connectomeDB2020:12506116;connectomeDB2020:15649866
P04808	Q8WXD0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11809971;Guide2Pharma:16411781;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781
Q8WXF3	Q8WXD0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:16411781;CellTalkDB:16411781;Guide2Pharma:16411781;LRdb:16411781;connectomeDB2020:16411781
Q8WXF3	Q9NSD7	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_talklr;HPMR;HPMR_talklr;KEGG;LMPID;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14522968;Baccin2019:15367576;CellTalkDB:27245781;Guide2Pharma:14522968;Guide2Pharma:15367576;Guide2Pharma:17351017;Guide2Pharma:18434306;Guide2Pharma:22257012;HPMR:14522968;LMPID:24615237;connectomeDB2020:14522968;connectomeDB2020:15367576
Q9Y5Q6	Q9NSD7	1	0	1	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15525639;CellTalkDB:15525639;Guide2Pharma:18582868;LRdb:15525639;connectomeDB2020:15525639
Q9Y5Q6	Q8TDU9	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1546592515525630;CellTalkDB:15465925;Guide2Pharma:15525639;Guide2Pharma:18582868;Guide2Pharma:18682868;Guide2Pharma:22257012;Guide2Pharma:24188028;Guide2Pharma:26824523;LRdb:15465925;LRdb:16;connectomeDB2020:15465925;connectomeDB2020:15525639
Q8WXF3	Q8TDU9	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:14522967;Guide2Pharma:14522967;Guide2Pharma:17606621;Guide2Pharma:18582868;HPMR:14522967;HPMR:15367576;HPRD:14522967;LMPID:24802387;LRdb:14522967;connectomeDB2020:14522967
P09683	P47872	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:7782300;Guide2Pharma:7612008;HPMR:7782300;HPRD:7782300;HPRD:8579602;HPRD:9440501;LRdb:7612008;LRdb:7782300;LRdb:8579602;LRdb:9440501;connectomeDB2020:7612008;connectomeDB2020:7782300;connectomeDB2020:8579602;connectomeDB2020:9440501
P01282	P47872	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:1646711;CellTalkDB:8390245;Guide2Pharma:1646711;LRdb:1646711;connectomeDB2020:1646711
O00230	P30872	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPMR:11011067;HPMR:9125122;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:15333679;LRdb:9125122;LRdb:9205124;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799
P61278	P30872	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:1346068;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPRD:1346068;LRdb:10598788;LRdb:11520208;LRdb:1346068;LRdb:15333679;LRdb:7988476;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:1346068;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130
O00230	P30874	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10598788;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9650799;CellTalkDB:10598788;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPRD:9125122;LRdb:10598788;LRdb:15333679;LRdb:9125122;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9650799
